,activity_type_dataplus,activity_type_dualpane,activity_type_externalquiz,activity_type_folder,activity_type_forumng,activity_type_glossary,activity_type_homepage,activity_type_quiz,activity_type_resource,gender_F,gender_M,region_East Anglian Region,region_East Midlands Region,region_Ireland,region_London Region,region_North Region,region_North Western Region,region_Scotland,region_South East Region,region_South Region,region_South West Region,region_Wales,region_West Midlands Region,region_Yorkshire Region,highest_education_A Level or Equivalent,highest_education_HE Qualification,highest_education_Lower Than A Level,imd_band_0-10%,imd_band_10-20,imd_band_20-30%,imd_band_30-40%,imd_band_40-50%,imd_band_50-60%,imd_band_60-70%,imd_band_70-80%,imd_band_80-90%,imd_band_90-100%,age_band_0-35,age_band_35+,disability_N,disability_Y,final_result_Distinction,final_result_Fail,final_result_Pass,final_result_Withdrawn,study_status_finished,study_status_unfinished,withdrawal_status_didn't withdraw,withdrawal_status_early withdrawal,withdrawal_status_late withdrawal,withdrawal_status_normal withdrawal,sum,count,score,num_of_prev_attempts,assessment_engagement_score,submission_timeliness,score_per_weight,module_engagement_rate,repeat_student,performance_by_registration,weighted_engagement,cumulative_score,engagement_consistency,learning_pace,engagement_dropoff,activity_diversity,improvement_rate,kmeans_cluster,average_engagement,engagement_classification,study_method_preference,id_student
9110,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.2963676528440441,0.3815189536392984,0.886625,0.0,0.03197581123309477,0.48473420539938766,0.399433430106528,0.14412187327387974,0.0,0.4907793210493252,0.021402364651077397,0.7213600949127047,0.11343186472408383,0.3767348576012836,0.014778945992584072,0.8666666666666667,0.6276150627615061,1,0.22415891202038146,0,2,559863
9111,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.010070239500220233,0.019086764069624253,0.5671428571428572,0.16666666666666666,0.0006967922437762405,0.589718102659934,0.028852045160390284,0.02043939646380386,1.0,0.5020212176384898,0.0014056253895349871,0.12076980891122568,0.014474921709122566,0.4294118770653067,0.006765916097841864,0.5333333333333333,0.6390748630553863,0,0.14378969461467422,2,0,559872
9112,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.2892529193607499,0.32687123506506466,0.9483333333333333,0.16666666666666666,0.0641388106509157,0.4320901753409407,0.5842841880341881,0.2239365387806917,1.0,0.499443477073304,0.03771473818787909,0.5332076504959038,0.19425256064383722,0.3798636181307662,0.03811937300556937,0.8666666666666667,0.6289308176100628,1,0.2578131865809037,0,2,559876
9113,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.09546049070141992,0.155373248577229,0.8635714285714287,0.0,0.01129259842842116,0.5888235060236173,0.13505430644605076,0.0888197419707262,0.0,0.48242170612343716,0.011383630782407748,0.4063526515800281,0.057260816079655254,0.3929516933127042,0.011284984656380509,0.6,0.6212388579702275,0,0.1675704950328993,2,0,559903
9114,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.01409497294989089,0.03446267514227709,0.6828571428571429,0.16666666666666666,0.001581858680750761,0.5954435211323605,0.037483932986054624,0.023836480566934635,1.0,0.49322596326591,0.0031899603318822863,0.16143166907237055,0.016583640373620652,0.4229327832215919,0.0062412081426746644,0.6,0.6166256494394311,0,0.15348084733106498,2,0,559908
9115,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.026384363725618757,0.029869870536160015,0.8125,0.0,0.008249295980112557,0.5892708043417756,0.03343306288032454,0.0768988451729165,0.0,0.5010512299390286,0.014552844977881717,0.11081805371761683,0.06626112000633935,0.42478941034897716,0.05498183482564293,0.6,0.6208676019996774,0,0.17796190733026718,0,1,559912
9116,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.01591400452572366,0.022897460644989515,0.8722222222222223,0.0,0.0011163408783433405,0.5285276927358753,0.8722222222222223,0.030002440106633575,0.0,0.4978634152284971,0.0,0.1859803344726766,0.01797866574196894,0.40343437816362004,0.008241461629818016,0.4,0.6187867721647392,2,0.12296761236005484,1,0,559919
9117,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.10769944622088624,0.1777382101374513,0.35214285714285715,0.0,0.011546864562867845,0.5949067631505705,0.04147007975607485,0.10025739465952578,0.0,0.4939509225794179,0.011639936936045037,0.1618733360888371,0.05102219745501816,0.39281416537734226,0.010931827241813836,0.6,0.6382064159992759,0,0.16831605517608755,2,0,559930
9118,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.007057573526197752,0.009318733983425965,0.43333333333333335,0.0,0.0011921524283034337,0.5919844141386028,0.06655971479500891,0.038098151393088114,0.0,0.4923382579840636,0.0005750270944899802,0.03603622925750612,0.019501962678134397,0.36301644604893707,0.020275841997186603,0.4666666666666667,0.6275635767022147,0,0.1299037497581152,2,1,559950
9119,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0031538846915547844,0.005574599793656604,0.5700000000000001,0.0,0.000513992102010157,0.588644586696354,0.04272727272727273,0.017624599567476022,0.0,0.49800266311584557,0.0003629821420912557,0.03984817970786962,0.011184549898907806,0.4498882585525185,0.012383785793975454,0.4,0.7594339622641508,2,0.12742259543671133,2,1,559973
9120,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.000756528843923056,0.0006822644523579724,0.73,0.0,0.0002948309883065731,0.5911494572780406,0.02517241379310345,0.019407464398679693,0.0,0.4848138989284129,0.0005833478180062919,0.014560764220283837,0.015865057195476436,0.36462093862815886,0.08925251022685013,0.26666666666666666,0.6289308176100628,2,0.1080986879888778,1,1,559977
9121,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.1313703931596343,0.16362698439112056,0.9,0.0,0.018089503333024688,0.47979657414669935,0.6387011137011137,0.10724503982777092,0.0,0.5000899701299168,0.008703100816591428,0.4327369670348697,0.09619926419416373,0.3861637760554728,0.019720404988502974,0.8,0.626716272477633,1,0.20516015560221806,0,2,559979
9122,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0006892818355743399,0.0012147635371251705,0.44,0.0,0.00021860659940266012,0.6111884219315334,0.07333333333333333,0.01470961801022233,0.0,0.4921691712637119,7.727667079762015e-05,0.01023907620969731,0.005692281434969637,0.36462093862815886,0.026775753068055037,0.33333333333333337,0.6289308176100628,2,0.10648968682070563,1,1,559989
9123,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.006048868400967011,0.009817951875395213,0.32333333333333336,0.0,0.0014466958199005797,0.5978291121625382,0.021220322886989555,0.03259927990808832,0.0,0.49512818886986665,0.0017018550163244146,0.027381771985023864,0.020553549402245536,0.4207781789009226,0.022798195547075847,0.4666666666666667,0.5974842767295596,0,0.13807777446588915,2,1,559991
9124,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.018355070928782056,0.04622757679635237,0.5571428571428572,0.16666666666666666,0.0031453757346248112,0.5947278438233071,0.030233090416965945,0.031158196346502177,1.0,0.4955197581169969,0.00634208315072971,0.13179723699977725,0.022397788875433068,0.4229327832215919,0.009830711271363202,0.6,0.6248290948865188,0,0.15654384837146357,2,0,559992
9125,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0032547552040778586,0.004542882816920158,0.28,0.0,0.002327723070439525,0.5861397161146673,0.02074074074074074,0.03777970928321051,0.0,0.5015534842432312,0.0020534751552117357,0.01023907620969731,0.02852075635301386,0.36462093862815886,0.08330234287839346,0.6,0.6289308176100628,0,0.15980070648120398,2,1,559999
9126,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0009649945698040758,0.002213199321063667,0.55,0.0,0.00015035868544280526,0.5898970219871973,0.06030701754385965,0.010163884249289169,0.0,0.48379937860630273,0.0001223559828471374,0.023769284058225898,0.004871079473241697,0.40794223826714804,0.011967950234963992,0.33333333333333337,0.6289308176100628,2,0.10979302860375231,1,1,560005
9127,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0022763112326040394,0.00407694611774886,0.7266666666666667,0.0,9.348542380959287e-05,0.5940718062900083,0.18404970760233919,0.007891017368822589,0.0,0.48489844228858875,6.7370241366905e-05,0.09071112321708028,0.00480191723856116,0.40098943709052015,0.0035063486160548264,0.33333333333333337,0.5902964959568732,2,0.10724041561606693,1,4,560012
9128,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.011482426675543271,0.027473624654707623,0.54,0.0,0.0010198797642375812,0.5872132320782474,0.028556674200238556,0.02153973608359577,0.0,0.49511128019783146,0.002056984799531589,0.11489991178915432,0.01211872537537238,0.43124558287013165,0.005110425988795451,0.5333333333333333,0.6319740312436598,0,0.14377495260214254,2,0,560015
9129,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.17272730329409472,0.16053183346091124,0.84,0.0,0.020952700192623176,0.4533815752852769,0.511474358974359,0.14447170531983794,0.0,0.47350199733688414,0.012320721664125796,0.43834105803787493,0.13464780397372533,0.38078928692647107,0.029985964322988518,0.8,0.6317711503347534,1,0.21759545462853883,0,2,560022
9130,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.02894647474370484,0.06544746563716844,0.9264285714285714,0.0,0.0011351903021989194,0.5929386505506739,0.1387953207660702,0.029666548449421768,0.0,0.4786570287236066,0.0011447280932175864,0.39113651049660036,0.011286519777333377,0.3960995549443203,0.0027668278170323536,0.5333333333333333,0.6299371069182389,0,0.1393475289595511,2,0,560024
9131,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0026091839239301843,0.0048756947448996574,0.54,0.16666666666666666,0.0003246650764090239,0.6220428611188421,0.11049707602339183,0.014182164068775586,1.0,0.5003013525825215,0.0001835119382190807,0.038983842105752314,0.008453123144294337,0.3627872328233339,0.011825957605057641,0.4,0.6650943396226414,2,0.11396523637944136,1,1,560030
9132,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.15933169923103047,0.20566113089493127,0.7425,0.0,0.02182072834830008,0.4617311438908989,0.4896509971509972,0.13323708788586916,0.0,0.48251454201415656,0.012831133949335652,0.3892621959894449,0.0988768879861274,0.3805424419142831,0.018757422713804147,0.8,0.6252789612497462,1,0.20943795754253136,0,2,560046
9133,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.1449677382477447,0.13417312876493492,0.8366666666666668,0.0,0.016481505607480167,0.5291539103812969,0.5143732193732194,0.10033439638194556,0.0,0.4976157146596561,0.009691598828771315,0.4704434430806164,0.13886146511966363,0.3666838576585869,0.030222930858253737,0.8666666666666667,0.6272360938500356,1,0.21842034587448114,0,2,560047
9134,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.04529422247327772,0.07040636336406296,0.54,0.0,0.008449423508922893,0.5996033954912329,0.0665703502415459,0.07304426328648334,0.0,0.5007836159457008,0.007452939025839068,0.13187797183074423,0.047200213955311626,0.4143602085840353,0.01675055913764476,0.5333333333333333,0.61608645584197,0,0.15722727726165292,2,0,560064
9135,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.010245081721926895,0.016623955802575963,0.77,0.0,0.001994332010745634,0.599290286668522,0.1439236111111111,0.036990200335515665,0.0,0.48468708388814913,0.0008797087414436968,0.08568577574835978,0.023189580878790098,0.48375451263537905,0.019362036492760228,0.4666666666666667,0.5822682085615742,0,0.1475481482516144,2,1,560065
9136,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.011536224282222243,0.014094585149931772,0.725,0.0,0.0018970550361604936,0.5961591984414139,0.04355413105413106,0.041544110857021324,0.0,0.47758544163337774,0.0025104258293196366,0.090356523175186,0.029050750262341447,0.42559165663858806,0.01969930404292621,0.5333333333333333,0.5929919137466306,0,0.15051809085709864,2,1,560067
9137,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.22986036158716389,0.2851366192964355,0.9075,0.0,0.049052072567744416,0.5001391594767604,0.562622269705603,0.19238802545989772,0.0,0.4688035000951113,0.028843532327754568,0.47430525916187133,0.15188908052631608,0.372149711499892,0.031555081035041205,0.8,0.627713532156624,1,0.2322682147738066,0,2,560072
9138,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.027662056884244363,0.04025360268912037,0.8481818181818181,0.0,0.0025663043718029354,0.5916048882928927,0.25628389154704945,0.04170231577366154,0.0,0.5001697249609125,0.0016464790537752659,0.22273919563373998,0.026377508519533844,0.4021285573632144,0.008954610401049109,0.4,0.6144488579940416,2,0.12619653935471958,1,0,560074
9139,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.010668737874523807,0.02274769527739874,0.6950000000000001,0.0,0.001658789923049258,0.6074311160590036,0.10972222222222223,0.03285065689025974,0.0,0.476887958911927,0.0015220010626751529,0.099731261782766,0.016519224622045445,0.3820411437739958,0.009088517809685347,0.4,0.6189599631845374,2,0.12052576201167296,1,4,560075
9140,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.015328955553089831,0.017705594568509335,0.556,0.16666666666666666,0.004098165362014357,0.6006679654884497,0.028193362193362197,0.05210738101496,1.0,0.5009970957358693,0.005784065827813302,0.06466575013994548,0.04319070039481029,0.464191163830153,0.03517598932469975,0.4,0.688124306326304,2,0.1435067808220644,2,3,560089
9141,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.2687829300194008,0.48312643525143933,0.6941592920353982,0.0,0.048277287137266575,0.5860288811331767,0.09416196516512569,0.15505166272624302,0.0,0.4894680847387904,0.0475611203423919,0.5185707884790188,0.12068451009435867,0.38251174083895084,0.01552993677947192,0.8,0.6304682040531095,1,0.22423089398838328,0,2,560114
9142,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0045358107131208995,0.00926881219422904,0.5083333333333334,0.0,0.0003627092260658121,0.5974116337322571,0.15973684210526318,0.016102665453088947,0.0,0.49043603238010697,0.0002605050665421278,0.0660442578028095,0.008949948082538028,0.40045460623077955,0.006757690060032937,0.33333333333333337,0.5489667565139262,2,0.10946020820748296,1,4,560117
9143,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.024003819630074207,0.03001963590375079,0.6900000000000001,0.16666666666666666,0.0038797775769462265,0.3331477873643195,0.37148148148148147,0.05647736704000972,1.0,0.48035952063914783,0.001368967475735693,0.127469850059946,0.03828039405425478,0.36812164971009737,0.01904879963637866,0.6666666666666666,0.6417423713021196,0,0.16483480316572702,2,3,560168
9144,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.02223858566092041,0.0329317402735714,0.7311111111111112,0.0,0.0019400078899463387,0.6042304480935151,0.22439571150097465,0.04579657147208783,0.0,0.5682300143019184,0.001232281805197649,0.15824026869532207,0.020962797659623267,0.39793326074914526,0.008349428376060172,0.4,0.6061067153580847,2,0.1251734782788658,1,4,560170
9145,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.13073490893073894,0.24940925882783638,0.8538461538461539,0.0,0.027908239438809813,0.5944250572694769,0.1394997816038876,0.11922150271906687,0.0,0.4730103451807846,0.028024379587031252,0.41064219178461875,0.08743210051240606,0.3923573418158256,0.020364657263027774,0.6666666666666666,0.6251660908849321,1,0.19171069828611914,0,0,560179
